id,name,ht
200276,Niklas Schell,191.0
133863,Benedikt Henning,185.0
209185,Alessandro Pecci,198.0
210682,Federico Bondioli,185.0
211542,Filippo Romano,188.0
208421,Lilian Marmousez,180.0
209983,Mika Brunold,191.0
200445,Maxence Beauge,183.0
202418,Stijn Slump,188.0
209943,Ilya Snitari,188.0
209984,Milos Karol,198.0
207490,Carlos Lopez Montagud,180.0
210425,Svyatoslav Gulin,178.0
200244,Mats Hermans,183.0
208334,Deney Wassermann,191.0
208603,Cleeve Harper,180.0
144731,Kody Pearson,178.0
132744,Alberto Barroso Campos,178.0
210721,Iliyan Radulov,187.0
208257,Fabrizio Andaloro,185.0
205842,Arthur Reymond,180.0
200574,Alexander Donski,188.0
206746,Benjamin Winter Lopez,180.0
202326,Ivan Marrero Curbelo,180.0
132374,Jesse Flores,188.0
208182,Saba Purtseladze,191.0
211577,Antoine Ghibaudo,191.0
200441,Grigoriy Lomakin,198.0
209899,Ilia Simakin,193.0
209203,Evgeny Philippov,180.0
206600,Zura Tkemaladze,188.0
210116,Michael Zheng,188.0
111788,Naoki Nakagawa,180.0
208025,Alex Martinez,185.0
208328,Max Wiskandt,191.0
208605,Mario Gonzalez Fernandez,185.0
208126,John Echeverria,180.0
211596,Yaroslav Demin,185.0
133933,Thomas Yaka Kofi Setodji,183.0
144932,Kristjan Tamm,185.0
210157,Dylan Dietrich,193.0
209334,Micah Braswell,183.0
207969,Stefan Dostanic,188.0
210691,Joshua Lapadat,185.0
144716,Oleg Prihodko,180.0
208024,Max Alcala Gurri,178.0
202363,Fabien Salle,185.0
211639,Alejo Sanchez Quilez,180.0
109694,Pedro Araujo,180.0
208909,Johan Alexander Rodriguez Rodriguez,173.0
200105,Frazier Rengifo,183.0
207738,Brandon Perez,191.0
127443,Andres Urrea,175.0
209337,Luca Castagnola,183.0
207202,Karl Poling,185.0
208267,Oscar Weightman,188.0
200030,Facundo Juarez,180.0
211533,Gianluca Cadenasso ,178.0
122352,Christoph Negritu,193.0
209959,Woobin Shin,185.0
212044,Yi Zhou,193.0
207463,Sheng Tang,183.0
207343,Hanyi Liu,185.0
208540,Inaki Montes De La Torre,178.0
209849,Sascha Gueymard Wayenburg,188.0
206479,S Mert Ozdemir,180.0
202209,Imanol Lopez Morillo,183.0
210556,Jakub Nicod,183.0
211324,Mitsuki Wei Kang Leong,175.0
111801,Rishab Agarwal,175.0
212284,Pengyu Lu,178.0
207478,Zhenxiong Dong,193.0
210536,Rei Sakamoto,193.0
208342,Tyler Zink,185.0
209258,Alexandre Reco,185.0
202128,Louis Dussin,178.0
132999,Kai Wehnelt,188.0
210285,Sebastian Sorger,180.0
122081,Luis Britto,178.0
200452,Patrick Zahraj,188.0
209060,Alexander Bernard,175.0
210294,Jack Anthrop,188.0
144788,Louis Tessa,180.0
209095,Francisco Rocha,185.0
210320,Kyle Kang,183.0
209407,Max Basing,180.0
208937,Kasidit Samrej,191.0
202052,Ray Ho,188.0
132041,Alfredo Perez,193.0
212259,Benjamin Thomas George,178.0
207220,Taha Baadi,183.0
210483,Yaojie Zeng,185.0
200703,Bogdan Pavel,193.0
200456,Martin Borisiouk,191.0
211501,Kenta Miyoshi,185.0
202356,Tsung Hao Huang,173.0
134113,Cing Yang Meng,175.0
134256,Reese Stalder,183.0
209928,Kalin Ivanovski,196.0
210000,Karan Singh,188.0
207761,Julien De Cuyper,188.0
209360,Samir Hamza Reguig,183.0
210652,Dragos Nicolae Cazacu,180.0
208210,Chris Rodesch,198.0
211767,James Watt,206.0
134518,Patrick Kaukovalta,193.0
208902,Johannus Monday,198.0
208467,Alexander Kotzen,185.0
202148,Michiel De Krom,183.0
210748,Federico Cina,183.0
210437,Zack Vialla,185.0
209115,Oliver Okonkwo,188.0
210714,Robin Catry,196.0
208253,Niels Visker,191.0
210412,Juan Manuel La Serna,188.0
149282,Nicolai Budkov Kjaer,188.0
200495,Eduardo Ribeiro,178.0
209191,Oleksandr Ovcharenko,185.0
149142,Tanguy Genier,185.0
210743,Pranav Kumar,175.0
202181,Gilbert Soares Klier Junior,183.0
208861,Keisuke Saitoh,163.0
106410,Jorge Brian Panta Herreros,3.0
206681,Fabian Marozsan,193.0
209512,Tom Paris,191.0
126612,Alexander Cozbinov,188.0
200418,Karl Friberg,191.0
207431,Lewie Lane,183.0
131866,Hendrik Jebens,196.0
208028,Francisco Llanes,178.0
202169,Colin Markes,188.0
134490,Justin Roberts,183.0
209067,Hunter Heck,173.0
126193,Mark Whitehouse,188.0
209866,Karlis Ozolins,196.0
208201,Julian Gimenez,183.0
207982,Giuseppe Tresca,178.0
126723,Denys Klok,180.0
125816,Ji Hoon Son,180.0
200242,Mick Veldheer,185.0
209985,Amaury Raynel,180.0
144924,Patrik Rikl,185.0
210274,Sebastian Dominko,203.0
208285,Fausto Tabacco,183.0
210468,Jeremy Jin,178.0
208931,Toby Alex Kodat,178.0
202275,Fermin Tenti,181.0
123818,Jorge Martinez Martinez,170.0
200184,Andrey Chepelev,178.0
200595,Lorenzo Bocchi,180.0
202089,Aleksandr Braynin,201.0
202299,Rimpei Kawakami,178.0
207547,Bruno Pujol Navarro,178.0
210097,Ben Shelton,193.0
207661,Andrea Gola,183.0
206448,Daniel Rodrigues,183.0
209907,Viacheslav Bielinskyi,71.0
208370,Keenan Mayo,198.0
211389,Manuel Mouilleron Salvo,191.0
209104,Benjamin Denis Alarcon,168.0
207814,Luciano Tacchi,185.0
210507,Nicolas Villalon,180.0
149106,Vitek Horak,178.0
126165,Aoran Wang,191.0
210292,Jimmy Yang,188.0
200307,Tao Mu,180.0
202269,Justin Barki,178.0
209401,Lucio Carnevalle,175.0
210434,Charlie Camus,175.0
132137,Tomislav Edward Papac,191.0
210613,Derek Pham,180.0
200671,Daisuke Sumizawa,175.0
209124,Blu Baker,191.0
124013,Eduardo Nava,180.0
210389,Toby Samuel,191.0
209918,Hanwen Li,180.0
207248,Naoki Tajima,173.0
208649,Andrew Fenty,193.0
127087,Dominik Recek,191.0
206662,Georgii Kravchenko,180.0
200214,Alan Fernando Rubio Fierros,175.0
208229,Qian Sun,188.0
202357,Bang Shuo Yin,183.0
134405,Koray Kirci,185.0
210672,Leo Vithoontien,185.0
212301,Junghee You,183.0
208092,Filippo Moroni,175.0
200455,Aliaksandr Liaonenka,196.0
208166,Xiaofei Wang,180.0
200310,Alexander Zgirovsky,191.0
209247,Axel Garcian,178.0
211628,Koki Matsuda,183.0
207854,Jayden Court,191.0
202239,Florian Broska,175.0
200014,Digvijaypratap Singh,191.0
207794,Younes Lalami Laaroussi,188.0
207901,Robert Cash,193.0
134383,Jakob Schnaitter,183.0
126630,Ivan Liutarevich,196.0
212075,Rodrigo Fernandes,180.0
208350,Gian Matias Di Natale,178.0
200692,Herbert Jody Maginley,193.0
202247,Simon Beaupain,178.0
207793,Alec Deckers,193.0
122635,Alexander Merino,183.0
210039,Orel Kimhi,173.0
206867,Tommaso Compagnucci,173.0
209937,Giorgio Tabacco,203.0
209955,Mikail Alimli,183.0
209913,Fons Van Sambeek,185.0
211608,Nicolas Kobelt,173.0
126715,Fernando Yamacita,185.0
123812,Jose Fco Vidal Azorin,178.0
210745,Matthias Ujvary,180.0
200253,Alejandro Hoyos Franco,180.0
104250,Prakash Amritraj,188.0
104548,Brian Baker,190.0
105028,Jesse Levine,175.0
103694,Olivier Rochus,168.0
104395,Marcel Felder,174.0
111167,Ugo Nastasi,185.0
104368,Daniel King Turner,190.0
104516,Arnau Brugues Davi,183.0
104225,Jan Hajek,180.0
103900,David Nalbandian,180.0
104154,Paul Capdeville,190.0
103484,James Blake,185.0
104035,Bobby Reynolds,183.0
103888,Mardy Fish,188.0
108717,Francis Casey Alcantara,175.0
105128,Guillermo Olaso,175.0
104043,Marc Lopez,175.0
103967,Michael Lammer,185.0
104026,Joachim Johansson,198.0
102057,Devin Bowen,183.0
101389,Oren Motevassel,170.0
102806,Alex Bose,180.0
101242,Brad Pearce,175.0
103003,Jean Francois Bachelot,183.0
103468,Harsh Mankad,173.0
103104,Bjorn Rehnquist,175.0
101612,Roland Burtscher,183.0
103181,Jiri Vanek,185.0
103176,David Sanchez,183.0
101740,Sascha Nensel,180.0
103032,Francisco Fogues,190.0
102231,Alex Calatrava,190.0
101597,Louis Gloria,175.0
102817,Edwin Kempes,188.0
102458,Jim Thomas,193.0
103174,Noam Okun,185.0
102372,Sule Ladipo,180.0
103248,Harel Levy,185.0
102734,Lior Mor,175.0
102968,Jonathan Erlich,180.0
102554,Diego Moyano,175.0
102934,Nicolas Coutelot,185.0
102939,Jean Baptiste Perlant,190.0
103182,Markus Hipfl,178.0
103133,Olivier Mutis,175.0
101958,Pierre Bouteyre,185.0
102921,Ota Fukarek,190.0
101578,Markus Rackl,180.0
102572,Igor Gaudi,188.0
102028,Massimo Valeri,185.0
101370,Paolo Pambianco,190.0
102047,Pier Gauthier,185.0
102382,Julian Knowle,188.0
101925,Massimo Boscatto,178.0
103435,Massimo Dellacqua,193.0
102426,Juan Ignacio Carrasco,185.0
102117,Eduardo Nicolas,173.0
102277,Bing Chao Lin,180.0
101981,Sascha Bandermann,180.0
103527,Julien Jeanpierre,188.0
103250,Rodolphe Cadart,183.0
103444,Jean Rene Lisnard,173.0
103280,Martin Verkerk,196.0
103035,Alessio Di Mauro,185.0
102443,Barry Cowan,188.0
101280,Mikael Stadling,188.0
102398,Massimo Bertolini,188.0
102791,Bobby Kokavec,190.0
103082,Markus Hantschk,188.0
101874,Ciprian Petre Porumb,196.0
102904,Leos Friedl,183.0
103353,Ingo Neumuller,183.0
103178,Johan Settergren,185.0
103047,Julien Varlet,180.0
103153,Gilles Elseneer,188.0
103324,Arnaud Di Pasquale,185.0
103498,Marat Safin,193.0
102944,Stefano Cobolli,175.0
103165,Gorka Fraile,180.0
102512,Joseph Sirianni,175.0
101876,Massimo Ardinghi,175.0
102984,Martin Garcia,190.0
101634,Milan Palme,183.0
101279,Philippe Pech,180.0
102571,Gregory Carraz,190.0
103171,Raemon Sluiter,185.0
102979,Jeff Coetzee,173.0
101367,Igor Saric,190.0
103294,Christophe Rochus,170.0
101238,Andres Vysand,180.0
102422,Michael Hill,188.0
102430,Adam Peterson,185.0
103270,Kristian Capalik,188.0
103201,Adrian Garcia,175.0
102886,Frantisek Cermak,193.0
103130,Louis Vosloo,178.0
102945,Luke Bourgeois,188.0
103198,Justin Bower,190.0
103758,Taylor Dent,188.0
101211,Otis Smith,180.0
103204,Hugo Armando,183.0
102789,Jay Gooding,188.0
101166,Gustavo Garetto,190.0
103737,Edgardo Massa,180.0
102860,Agustin Calleri,183.0
102997,Hermes Gamonal,180.0
103428,Juan Ignacio Chela,190.0
103909,Guillermo Coria,175.0
103292,Gaston Gaudio,175.0
101516,Joao Zwetsch,180.0
103015,Daniel Melo,185.0
103397,Alexandre Simoni,188.0
102858,Valentino Pest,175.0
101721,Markus Zillner,178.0
102788,Jan Vacek,198.0
102484,Massimo Calvelli,183.0
103592,Jerome Haehnel,185.0
103418,Dante Bottini,183.0
102369,Julien Boutter,190.0
103209,Leonardo Azzaro,188.0
102111,Diego Del Rio,175.0
102978,Zbynek Mlynarik,175.0
101027,Jaroslav Bulant,175.0
103402,Peter Clarke,188.0
103387,Paradorn Srichaphan,185.0
102624,Andrew Painter,188.0
101509,Patrick Flynn,183.0
103029,Mehdi Tahiri,183.0
103296,Ivaylo Traykov,188.0
102178,Scott Gessner,183.0
103381,Andy Fahlke,185.0
101914,Lars Koslowski,188.0
102292,David Roditi,170.0
102361,Adriano Ferreira,193.0
103581,Flavio Saretta,183.0
102219,Juan Garat,180.0
104056,Roko Karanusic,183.0
102529,Thomas Shimada,178.0
102623,Thomas Larsen,180.0
103507,Juan Carlos Ferrero,183.0
103080,Paul Hanley,183.0
102536,James Greenhalgh,183.0
103459,Jordan Kerr,180.0
103157,Arvind Parmar,193.0
102258,Antonio Prieto,198.0
103358,Nicolas Todero,183.0
101393,Jens Woehrmann,180.0
103230,Tasuku Iwami,168.0
101590,Eui Jong Chang,183.0
102305,Enrique Abaroa,183.0
102501,Johan Landsberg,183.0
103063,Sebastien De Chaunac,183.0
103225,Simon Larose,190.0
102567,George Bastl,183.0
102780,Frederic Niemeyer,190.0
103185,Mike Bryan,190.0
100877,Brett Dickinson,183.0
102648,Gareth Williams,183.0
103718,David Martin,185.0
102929,Ryan Wolters,180.0
103184,Bob Bryan,193.0
102636,Jason Weir Smith,188.0
102558,Eric Taino,175.0
102880,Alexander Popp,201.0
101861,Thomas Buchmayer,185.0
103460,Konstantin Don Gruber,183.0
102689,Martin Spottl,180.0
102540,Peter Hajek,175.0
103709,Kristian Pless,188.0
103356,Michel Kratochvil,185.0
102738,Stefano Tarallo,185.0
103242,Juan Giner,178.0
101460,Jose Francisco Altur,190.0
103030,Norikazu Sugiyama,178.0
103373,Sergio Roitman,185.0
103052,Mariano Delfino,183.0
101973,Viktor Nagy,178.0
103281,Ladislav Svarc,188.0
102959,Marko Tkalec,178.0
103240,Kevin Kim,180.0
103161,Ryan Sachire,198.0
103039,Tripp Phillips,185.0
102388,Simon Aspelin,185.0
102999,Stefano Galvani,178.0
103068,Chemseddine Belal,180.0
100844,Jerome Potier,180.0
102328,Guillaume De Verbizier,180.0
102642,Cyril Saulnier,190.0
102069,Andrei Rybalko,180.0
103912,Mario Radic,188.0
103254,Yves Allegro,183.0
102963,Robert Lindstedt,190.0
102508,Mitch Sprengelmeyer,185.0
102387,Boris Bosnjakovic,190.0
102748,Michael Jessup,165.0
103478,Diego Veronelli,193.0
103623,Jacob Adaktusson,193.0
103714,Andreas Vinciguerra,180.0
101751,Ross Matheson,196.0
103754,Mark Hilton,170.0
103544,Andy Ram,180.0
103490,Santiago Ventura,183.0
103516,Nathan Healey,180.0
102723,Eduardo Medica,180.0
102851,Giorgio Galimberti,180.0
103520,Pavel Snobel,190.0
102603,Melvyn Op Der Heijde,180.0
103115,Tomas Cibulec,180.0
103503,Robin Vik,183.0
103339,Wesley Whitehouse,190.0
101885,Wayne Arthurs,190.0
101284,Lars Anders Wahlgren,193.0
103602,Fernando Gonzalez,183.0
103632,Luis Horna,180.0
102985,Gustavo Marcaccio,170.0
103238,Jean Claude Scherrer,188.0
103325,Wesley Moodie,196.0
105404,Michael Mcclune,188.0
104346,Raian Luchici,175.0
103929,Philipp Marx,188.0
104010,Dieter Kindlmann,183.0
104869,Sergei Bubka,188.0
104487,Marcel Zimmermann,183.0
103971,Karol Beck,180.0
103088,Xavier Pujo,180.0
104084,Carlos Poch Gradin,185.0
104384,Pablo Santos,183.0
104281,Ryler Deheart,183.0
104455,Daniel Lustig,190.0
104652,Todd Paul,180.0
104202,Christopher Lam,178.0
104583,Filip Polasek,196.0
104059,Rasmus Norby,183.0
104721,Josselin Ouanna,193.0
103830,Shao Xuan Zeng,185.0
105079,Ivan Sergeyev,175.0
104397,Laurent Recouderc,178.0
104967,Alexander Sadecky,193.0
104171,Richard Bloomfield,185.0
105052,Chris Eaton,188.0
104183,Alexander Flock,190.0
104820,Erik Chvojka,185.0
104633,Mathieu Rodrigues,180.0
104850,Jonathan Dasnieres De Veigy,175.0
104360,Adam Chadaj,178.0
105109,Marc Sieber,178.0
103521,Andrea Stoppini,190.0
104753,Woong Sun Jun,190.0
104230,Daniel Koellerer,180.0
104209,Rainer Eitzinger,178.0
103651,Alexander Satschko,180.0
104579,Romain Jouan,183.0
103860,Timo Nieminen,185.0
104646,Purav Raja,183.0
104354,Daniele Giorgini,180.0
104181,Victor Ionita,185.0
103930,Alberto Francis,196.0
103851,Conor Niland,185.0
103716,Uros Vico,188.0
103850,Sebastian Decoud,178.0
103726,Jean Christophe Faurel,175.0
104227,Augustin Gensse,180.0
103580,Alexander Peya,183.0
104292,Izak Van Der Merwe,196.0
103752,Simon Greul,185.0
104159,Ken Skupski,185.0
105333,George Coupland,193.0
103969,Roman Borvanov,183.0
104355,Lester Cook,180.0
103676,Michael Yani,185.0
104692,Alexander Slabinsky,185.0
104623,Josh Goodall,188.0
104091,Miguel Angel Lopez Jaen,188.0
104831,Bartolome Salva Vidal,183.0
104295,Raphael Durek,188.0
105021,Andrew Coelho,180.0
105149,Reda El Amrani,185.0
103949,Ivan Cerovic,190.0
104182,Sasa Tuksar,180.0
104517,Adam Feeney,178.0
104661,Pierre Ludovic Duclos,188.0
104707,Denis Matsukevitch,190.0
103626,Tomas Tenconi,178.0
105148,Hsin Han Lee,181.0
105317,Nicolas Reissig,185.0
105448,Hsien Yin Peng,180.0
103612,Alexey Kedryuk,193.0
104739,Guillermo Alcaide,188.0
104965,Pavol Cervenak,191.0
104779,Jamie Baker,183.0
104816,Karan Rastogi,178.0
104311,Leonardo Tavares,185.0
104488,Armin Sandbichler,180.0
103704,Vladimir Obradovic,196.0
104743,Kamil Capkovic,198.0
104313,Jonathan Kinsella,185.0
104004,Filip Prpic,173.0
104222,Nikola Ciric,201.0
104149,Adrian Cruciat,185.0
110685,G D Jones,183.0
103699,Fred Hemmes,183.0
104760,Scott Oudsema,190.0
104224,Travis Rettenmaier,188.0
104495,Florin Mergea,180.0
103646,Lars Uebel,180.0
104958,Carsten Ball,198.0
105194,Nick Lindahl,183.0
105352,Danila Arsenov,183.0
104453,Michael Ryderstedt,188.0
103682,Kyu Tae Im,185.0
103925,Gabriel Moraru,180.0
103675,Diego Junqueira,178.0
104515,Mathieu Montcourt,183.0
103916,Cristian Villagran,180.0
104141,Dmitri Sitak,183.0
105006,Chu Huan Yi,178.0
105609,Ilya Belyaev,180.0
104195,Simone Vagnozzi,173.0
104379,Todd Reid,180.0
105260,Rafael Garcia,180.0
104192,Marco Crugnola,188.0
104226,Bastian Knittel,180.0
104200,Juan Manuel Elizondo,180.0
104470,Komlavi Loglo,183.0
105440,Arsenije Zlatanovic,193.0
104474,Leonardo Kirche,188.0
103730,Jonathan Marray,183.0
105012,Alexander Bury,203.0
105094,Paris Gemouchidis,175.0
105455,Vladimir Karusevich,180.0
103505,Vasilis Mazarakis,178.0
108990,Adil Shamasdin,180.0
104911,Mateusz Kowalczyk,193.0
105113,Patrik Rosenholm,178.0
105696,Borut Puc,193.0
104021,Marco Mirnegg,180.0
103684,Benedikt Dorsch,178.0
105720,Stanislav Vovk,185.0
103369,Melle Van Gemerden,183.0
103899,Stian Boretti,188.0
104875,Denes Lukacs,180.0
108666,Harutyun Sofyan,180.0
104776,Kaes Vant Hof,185.0
105118,Dorian Descloix,193.0
103424,Tobias Clemens,185.0
104465,Martin Emmrich,183.0
105048,Alex Clayton,183.0
109653,Jonathan David,170.0
105191,Pedro Feitosa,178.0
103775,Felipe Parada,175.0
104325,Johannes Ager,196.0
105420,Evthimios Karaliolios,183.0
104613,Candy Idoko,175.0
104971,Blake Strode,188.0
104808,Philippe Frayssinoux,190.0
103877,Mike Scheidweiler,188.0
105661,Ilija Vucic,145.0
105342,Deni Zmak,185.0
105471,Cesar Ramirez,180.0
103700,Juan Pablo Guzman,178.0
104034,Dmitry Vlasov,188.0
104121,Tobias Summerer,185.0
103964,Tobias Klein,170.0
103530,Zack Fleishman,188.0
104618,Devin Mullings,168.0
105573,Henri Kontinen,191.0
105730,Devin Britton,193.0
103799,Eric Prodon,178.0
105711,Dino Marcan,178.0
104158,Andrew Anderson,193.0
103395,Julio Silva,173.0
105891,Jordan Cox,188.0
104339,Mario Ancic,196.0
103857,Igor Kunitsyn,180.0
103747,Dominik Meffert,198.0
104217,Simon Stadler,183.0
103761,Tomas Cakl,178.0
104417,Robin Soderling,193.0
104160,Lukas Dlouhy,185.0
104019,Kristof Vliegen,193.0
103454,Nicolas Massu,183.0
103701,Diego Hartfield,185.0
104053,Andy Roddick,188.0
103506,Martin Vassallo Arguello,183.0
102565,Alexander Waske,188.0
103534,Nicolas Devilder,173.0
103470,Robert Kendrick,190.0
104372,Alex Bogdanovic,183.0
104214,Igor Andreev,185.0
104812,Scoville Jenkins,188.0
103393,Yuri Schukin,188.0
103535,Olivier Patience,180.0
103868,Ivan Navarro,183.0
104081,Boris Pashanski,180.0
104076,Jose Acasuso,190.0
104371,Ivo Minar,183.0
103553,Alun Jones,180.0
103693,Thierry Ascione,188.0
104025,Amer Delic,196.0
103672,Ricardo Mello,175.0
103169,Oscar Hernandez,180.0
104173,Sam Warburg,190.0
103487,Federico Luzzi,188.0
103976,Juan Pablo Brzezicki,178.0
103999,Thiago Alves,178.0
104635,Robert Smeets,188.0
103525,Ivan Miranda,175.0
103455,Michal Mertinak,180.0
103921,Sonchat Ratiwatana,175.0
103789,Irakli Labadze,188.0
103586,Mariusz Fyrstenberg,193.0
103690,Marcin Matkowski,188.0
100868,Craig A Miller,188.0
100675,John Mccurdy,188.0
100923,Wally Masur,180.0
100699,Chris Johnstone,175.0
100680,Peter Johnston,178.0
100713,John Fitzgerald,183.0
100379,Craig Edwards,175.0
100714,Broderick Dyke,183.0
100744,Peter Doohan,190.0
100880,Russell Barlow,173.0
100495,Wayne Hampson,183.0
100551,Brad Drewett,185.0
100236,John James,183.0
100337,Mark Edmondson,185.0
100091,Colin Dibley,188.0
100544,Tony Mmoh,178.0
100471,Mark Vines,170.0
100472,Craig Wittus,180.0
100534,Steve Meister,193.0
100573,Ron Hightower,185.0
100922,Roberto Arguello,173.0
100800,Diego Perez,178.0
100781,Bernhard Pils,178.0
100113,Jan Kodes,175.0
100525,Gilles Moretton,190.0
100259,Peter Feigl,183.0
100701,Marko Ostoja,175.0
100893,Joakim Nystrom,188.0
100857,Sergio Casal,185.0
100719,Juan Avendano,178.0
100266,John Feaver,190.0
100325,Ulrich Pinner,178.0
100661,Damir Keretic,178.0
100603,Roland Stadler,178.0
100279,Mike Cahill,183.0
100878,Christoph Zipf,185.0
100390,Trevor Allan,178.0
100646,Claudio Panatta,178.0
100774,Thomas Stalhandske,190.0
100651,Alejandro Ganzabal,180.0
100782,Pablo Arraya,180.0
100924,Jorge Lozano,180.0
100441,Mark Darby,185.0
100696,Mark Buckley,178.0
100671,Guillermo Stevens,180.0
100604,Egan Adams,178.0
100834,Karsten Schulz,183.0
100835,Hans Dieter Beutel,185.0
100530,Andreas Maurer,175.0
100449,Stanislav Birner,170.0
100598,Wolfgang Popp,183.0
100730,Florin Segarceanu,180.0
100936,Henri Leconte,185.0
100759,Danie Visser,180.0
201470,Tian C Viljoen,191.0
100638,David Mustard,180.0
100364,Jonathan Smith,188.0
100121,Raymond Moore,183.0
100829,Jan Gunnarsson,185.0
100522,Chris Dunk,193.0
100570,Marty Davis,183.0
100565,Lloyd Bourne,190.0
100934,Matt Anger,188.0
100715,Jim Gurfein,175.0
100907,Luca Bottazzi,170.0
100639,Blaine Willenborg,170.0
100624,Derek Tarr,185.0
100115,Jaime Fillol,180.0
100427,Ferrante Rocchi,180.0
100538,Alejandro Gattiker,180.0
100609,Zoltan Kuharszky,183.0
100543,Peter Elter,178.0
100962,Thomas Hogstedt,190.0
100727,Raul Antonio Viver,190.0
100214,Adriano Panatta,183.0
100119,Ilie Nastase,183.0
100249,Paolo Bertolucci,175.0
100790,Bruce Derlin,180.0
100690,Marco Armellini,188.0
100863,Gustavo Luza,185.0
101076,Cesar Kist,180.0
100636,Gustavo Tiberti,175.0
201629,Jose Marques Neto,178.0
100620,Eduardo Osta,160.0
100503,Lorenzo Fargas,173.0
100803,Stefan Svensson,185.0
100426,Hans Peter Kandler,185.0
100363,Jiri Granat,185.0
100593,Miloslav Lacek,175.0
101012,Massimiliano Narducci,185.0
101018,Edoardo Mazza,175.0
100490,Jaroslav Navratil,196.0
100921,Patrice Kuchna,178.0
100799,Carlos Castellan,190.0
100607,Eduardo Bengoechea,185.0
100501,Gregoire Rafaitin,180.0
100794,Srinivasan Vasudevan,190.0
101013,Henrik Sundstrom,188.0
100809,Juan Aguilera,183.0
100645,Huub Van Boeckel,190.0
100866,Shahar Perkiss,193.0
100951,Alessandro De Minicis,175.0
101115,Jorge Bardou,180.0
100635,Mark Dickson,190.0
100826,Juan Antonio Rodriguez,180.0
100899,Jorgen Windahl,183.0
100619,George Kalovelonis,190.0
100736,Hugo Nunez,170.0
106588,Arthur Anastopoulo,178.0
100553,Nduka Odizor,183.0
100345,Pat Dupre,190.0
100722,Michael Fancutt,190.0
100537,Mike Brunnberg,190.0
100575,Andy Andrews,185.0
102763,Benjamin Cassaigne,185.0
103946,Bruno Soares,180.0
103619,Mustafa Ghouse,185.0
104027,Pablo Gonzalez,178.0
103938,Igor Zelenay,198.0
102497,Mashiska Washington,180.0
103823,Denis Gremelmayr,183.0
103465,Paul Logtens,175.0
103587,Andres Dellatorre,190.0
102715,Ignacio Hirigoyen,183.0
103385,Paul Baccanello,183.0
104219,Stephane Bohli,185.0
104444,Ryan Henry,183.0
102373,Toshiaki Sakai,175.0
103849,Francesco Aldi,175.0
103577,Christopher Kas,188.0
104392,Franco Ferreiro,188.0
103711,Jaroslav Levinsky,196.0
103647,Jun Kato,173.0
104196,Carlos Cuadrado,180.0
103820,Alan Mackin,183.0
103559,David Sherwood,193.0
103617,Travis Parrott,185.0
104211,Roman Valent,183.0
103532,Ignacio Gonzalez King,175.0
104105,Pavel Ivanov,193.0
103920,Sanchai Ratiwatana,175.0
104486,Horia Tecau,193.0
103993,Chris Lewis,180.0
103770,Kevin Sorensen,183.0
103560,Kj Hippensteel,190.0
104249,Marcelo Melo,203.0
103958,Philip Gubenco,188.0
104314,Brian Dabul,170.0
104179,Bruno Echagaray,183.0
103697,Marcio Torres,185.0
103963,Filip Urban,193.0
103822,Scott Lipsky,185.0
103890,Bo Hodge,193.0
104001,Brian Wilson,190.0
104070,Jesse Witten,178.0
104115,Marc Kimmich,183.0
103910,Tres Davis,180.0
104169,Kc Corkery,190.0
106764,Christopher Koderisch,180.0
103762,John Paul Fruttero,185.0
104717,Brendan Evans,188.0
104504,Ross Hutchins,190.0
104511,Lenoir Ramos,190.0
104724,Eduardo Schwank,183.0
103097,Trevor Spracklin,190.0
104857,Robert Farah,193.0
103837,Didac Perez,178.0
104700,Daniel Vallverdu,180.0
103319,Jeff Morrison,185.0
103408,Brian Vahaly,183.0
103660,Nick Rainey,188.0
103221,Jason Marshall,185.0
103696,Sven Swinnen,190.0
109032,Kris Nathan,180.0
104693,Dominic Inglot,196.0
103859,James Cerretani,185.0
110596,Fred Simonsson,188.0
105864,Tristan Samuel Weissborn,180.0
104675,Rudolf Siwy,175.0
105930,Daniel Kosakowski,185.0
105545,Mikhail Fufygin,188.0
106244,Oliver Golding,188.0
106184,Hong Chung,170.0
100282,Guillermo Vilas,180.0
100581,John McEnroe,180.0
100232,Eddie Dibbs,170.0
100711,Pedro Rebolledo,170.0
100395,Victor Pecci,193.0
100300,Jose Higueras,178.0
100358,Mike Fishbach,180.0
100332,Balazs Taroczy,183.0
100315,Hank Pfister,193.0
100452,Bill Scanlon,185.0
100173,Andrew Pattison,188.0
100354,Bernard Mitton,188.0
100928,Barry Moir,180.0
100515,Shlomo Glickstein,188.0
100307,Paul Torre,180.0
100526,Ricardo Ycaza,183.0
100229,Dick Stockton,188.0
100244,John Alexander,190.0
100182,Mike Estep,173.0
100597,Jay Lapidus,188.0
100631,Tim Wilkison,180.0
100456,Ferdi Taygan,173.0
100656,Ivan Lendl,188.0
100174,Manuel Orantes,178.0
100417,Hans Gildemeister,183.0
100403,Rolf Gehring,185.0
100199,Patrice Dominguez,173.0
100942,Thierry Tulasne,178.0
100600,Pascal Portes,175.0
100411,Pavel Slozil,173.0
100676,Yannick Noah,193.0
100586,Eliot Teltscher,178.0
100380,Butch Walts,193.0
100434,Tomas Smid,190.0
100555,Jose Luis Clerc,185.0
100309,Raul Ramirez,183.0
100362,Peter Fleming,196.0
100252,Tim Gullikson,180.0
100360,Brian Teacher,190.0
100343,John Lloyd,178.0
100402,Francisco Gonzalez,193.0
